gene,eds1,rgt1,lys14
YIL115C,0.2118173982,0.5841782136,0.5437250308
YBL079W,0.7799602349,0.7888099874,0.7457200102
YML103C,0.3142744082,0.7869989505,0.9210261579
YJL039C,0.4222203196,0.7722984286,0.7286530759
YLR335W,0.330070076,0.875311955,0.8386298653
YDR192C,0.2653328389,0.02075669567,0.5993167303
YGL172W,0.2118173982,0.2192952162,0.5437250308
YMR153W,0.3422899948,0.06860959179,0.3262435271
YGR119C,0.01499135639,0.6143311274,0.5724234027
YAR002W,0.9014227337,0.9077313409,0.8755564789
YJL061W,0.2924833463,0.2957030615,0.2810218897
YDL116W,0.1105116426,0.1141891759,0.4083327713
YJR042W,0.388590433,0.3941424874,0.3686208547
YDL089W,0.388590433,0.3941424874,0.07828195488
YDL193W,0.01979765083,0.4380756576,0.4083327713
YGL151W,0.3422899948,0.3467744713,0.3262435271
YPR168W,0.02400375354,0.3021903368,0.2567171145
YHR195W,0.2389049713,0.2406387139,0.2327650362
YPR091C,0.15963036319999999,0.5166156975,0.4804204137
YDR179W-A,0.5088370774,0.5166156975,0.4804204137
YLR093C,0.6332106634,0.2745601742,0.5993167303
YKL120W,0.8232357164,0.8315017396,0.4634293439
YAL051W,0.5088370774,0.5166156975,0.4804204137
YKR064W,0.2924833463,0.2957030615,0.04381349222
YKL055C,0.3422899948,0.3467744713,0.3262435271
YPL052W,0.47164260140000003,0.4788230566,0.4455469236
YNL099C,0.3188528495,0.6922935259,0.6481352398
YNL056W,0.1854598955,0.5516678417,0.5131004624
YCR095C,0.0667153126,0.3467744713,0.06018615829
YHL029C,0.8580001577,0.5957945403,0.2584512628
YDR067C,0.47164260140000003,0.4788230566,0.1185454145
YGL038C,0.06756970125,0.7869989505,0.4660593108
YPL134C,0.6198507776,0.8843535878,0.293315377
YOR222W,0.446831693,0.4604101477,0.01307649977
YML060W,0.0667153126,0.3467744713,0.3262435271
YGR179C,0.2118173982,0.5841782136,0.5437250308
YBR025C,0.5808265003,0.5957945403,0.8277989167
YGL055W,0.5019312783,0.5208219695,0.9100691492
Q0130,0.1812692469,0.1812692469,0.1812692469
YBR230C,0.6560076405,0.900517461,0.8672039955
YIL136W,0.2905953509,0.8550527038,0.8162410093
YKR087C,0.47164260140000003,0.4788230566,0.4455469236
YDR316W,0.3422899948,0.3467744713,0.3262435271
YHL020C,0.5088370774,0.5166156975,0.4804204137
YOL032W,0.388590433,0.3941424874,0.3686208547
YJR073C,0.1345599156,0.4788230566,0.1185454145
YJL212C,3.944464212e-4,7.482347827e-5,0.1150162136
YPR194C,0.4600984564,0.6950324557,0.8185263574
YBR129C,0.5434131951,0.5516678417,0.5131004624
YPR075C,0.7632972024,0.7722984286,0.374719785
YML065W,0.5169141432,0.8315017396,0.7907458729
YBR060C,0.47164260140000003,0.4788230566,0.4455469236
YLL004W,0.388590433,0.3941424874,0.3686208547
YPR162C,0.2924833463,0.2957030615,0.2810218897
YNL261W,0.7453723222,0.7544959397,0.7104406316
YHR118C,0.6054346718,0.6143311274,0.5724234027
YGR038W,0.1609648327,0.6348790757,0.5631216679
YLR350W,0.9392408633,0.9455923523,0.7666589214
YOR130C,0.7453723222,0.7544959397,0.7104406316
YDL019C,0.2118173982,0.5841782136,0.5437250308
YHR073W,0.3452944183,0.3567555647,0.6702665125
YKR003W,0.2653328389,0.6422975318,0.5993167303
YHR001W,0.9601679326,0.8888275596,0.9887513155
YJR051W,0.5755552774,0.2192952162,0.5437250308
YJL002C,0.726090038,0.7353015911,0.1150162136
YOR103C,0.06192024982,0.8843535878,0.8487795787
YOR085W,0.5755552774,0.5841782136,0.5437250308
YDL232W,0.1105116426,0.4380756576,0.4083327713
YGL226C-A,0.388590433,0.3941424874,0.3686208547
YML019W,0.2924833463,0.2957030615,0.2810218897
YOR255W,0.388590433,0.3941424874,0.3686208547
YLR054C,0.2118173982,0.5841782136,0.1857044738
YMR148W,0.47164260140000003,0.02852630967,0.4455469236
YFR039C,0.15963036319999999,0.5166156975,0.4804204137
YFL044C,0.1812692469,0.1812692469,0.1812692469
YHL013C,0.4316314855,0.4380756576,0.01633893494
YER154W,0.726090038,0.7353015911,0.6910057923
YKL215C,0.4316314855,0.4380756576,0.4083327713
YPL196W,0.6332106634,0.6422975318,0.5993167303
YHR179W,0.01302566856,0.7544959397,0.03728733226
YPL171C,0.3418573388,0.5594416832,0.8585246895
YDR071C,0.5755552774,0.5841782136,0.5437250308
YER165W,0.6054346718,0.6143311274,0.5724234027
YOR269W,0.7053475571,0.03863251462,0.304436914
YGR078C,0.7954502495,0.4847929224,0.7617134839
YDR488C,0.5755552774,0.2192952162,0.5437250308
YER007W,0.2389049713,0.2406387139,0.2327650362
YDR538W,0.7053475571,0.7146065626,0.6702665125
YBR279W,0.6054346718,0.6143311274,0.5724234027
YMR165C,0.1854598955,0.5516678417,0.5131004624
YMR174C,0.6590313242,0.6682359796,0.6245185456
YDR348C,0.02400375354,0,0.6245185456
YDR251W,0.1812692469,0.1812692469,0.1812692469
YJL104W,0.3422899948,0.3467744713,0.3262435271
YKR065C,0.388590433,0.3941424874,0.3686208547
YLR008C,0.388590433,0.3941424874,0.3686208547
YIR006C,0.3452944183,0.3567555647,0.6702665125
YGL094C,0.3452944183,0.1324032848,0.6702665125
YKL025C,0.47164260140000003,0.4788230566,0.4455469236
YHR063C,0.5088370774,0.5166156975,0.4804204137
YIL145C,0.6830343027,0.3296279196,0.6481352398
YKR002W,0.008983633818,0.3467744713,0.3262435271
YOL115W,0.7053475571,0.7146065626,0.6702665125
YDL173W,0.2041006017,0.6878504436,0.01978565157
YCR077C,0.5088370774,0.5166156975,0.4804204137
YJL223C,0.1812692469,0.1812692469,0.1812692469
YDR542W,0.6332106634,0.6422975318,0.5993167303
YGL261C,0.1812692469,0.1812692469,0.1812692469
YGR294W,0.388590433,0.3941424874,0.3686208547
YHL046C,0.2389049713,0.2406387139,0.2327650362
YIL176C,0.1812692469,0.1812692469,0.1812692469
YIR041W,0.2924833463,0.2957030615,0.2810218897
YKL224C,0.1812692469,0.1812692469,0.1812692469
YLL025W,0.3422899948,0.3467744713,0.3262435271
YLL064C,0.2118173982,0.2192952162,0.5437250308
YMR325W,0.1812692469,0.1812692469,0.1812692469
YEL049W,0.4316314855,0.4380756576,0.09781935116
YOL161C,0.6332106634,0.6422975318,0.5993167303
YOR394W,0.1812692469,0.1812692469,0.1812692469
YPL282C,0.1812692469,0.1812692469,0.1812692469
YLR037C,0.08778412724,0.3941424874,0.3686208547
YBR301W,0.03549097509,0.5166156975,0.4804204137
YCR104W,0.4316314855,0.1141891759,0.4083327713
YLR461W,0.1345599156,0.4788230566,0.4455469236
YFL020C,0.2924833463,0.2957030615,0.2810218897
YNR076W,0.2389049713,0.2406387139,0.2327650362
YAR020C,0.2924833463,0.2957030615,0.2810218897
YBL108C-A,0.1812692469,0.1812692469,0.1812692469
YLR199C,0.3422899948,0.3467744713,0.3262435271
YPL272C,0.5434131951,0.5516678417,0.5131004624
YNL015W,0.9182778182,0.9859480071,0.5075064745
YCL052C,0.2389049713,0.2406387139,0.2327650362
YGR178C,0.6590313242,0.6682359796,0.2567171145
YBR233W,0.47164260140000003,0.4788230566,0.4455469236
YDL053C,0.001652398917,0.3941424874,0.3686208547
YJL128C,0.2389049713,0.2406387139,0.2327650362
YBR094W,0.397053655,0.7544959397,0.7104406316
YBR295W,0.86799644,0.06034868188,0.2758285845
YKR095W-A,0.388590433,0.3941424874,0.3686208547
YLR151C,0.2389049713,0.2406387139,0.2327650362
YDR228C,0.5169141432,0.5314350072,0.7907458729
YBR186W,0.1854598955,0.5516678417,0.1626800992
YIL071C,0.0667153126,0.3467744713,0.3262435271
YKR097W,0.6830343027,0.6922935259,0.6481352398
YNL289W,0.5602341216,0.1307123797,0.5049293512
YGL134W,0.7954502495,0.2244940607,0.1748464013
YDL127W,0.4538374022,0.8734671322,0.21636316
YHR071W,0.9263847321,0.748451213,0.679110516
YER059W,0.2385005345,0.6143311274,0.5724234027
YIL050W,0.8939577367,0.900517461,0.3284502374
YPL219W,0.47164260140000003,0.4788230566,0.4455469236
YDL179W,0.7053475571,0.3567555647,0.304436914
YEL058W,0.3422899948,0.3467744713,0.3262435271
YGR101W,0.08778412724,0.3941424874,0.3686208547
YBR222C,0.388590433,0.3941424874,0.3686208547
YGR202C,0.7917168934,0.9869669738,0.7267013569
YER178W,0.1474022278,0.875311955,0.5442819322
YBR221C,0.2921610769,0.6682359796,0.2567171145
YLR044C,0.3233733233,0.9917036062,0.9844344194
YDR081C,0.5088370774,0.5166156975,0.4804204137
YLR134W,0.5755552774,0.5841782136,0.1857044738
YGR087C,0.4222203196,0.7722984286,0.374719785
YGL248W,0.2385005345,0.6143311274,0.5724234027
YOR360C,0.388590433,0.3941424874,0.07828195488
YPR002W,0.726090038,0.04606127071,0.328112876
YCL043C,0.2709687908,0.8437202276,0.8039073505
YLR455W,0.2924833463,0.2957030615,0.2810218897
YGL013C,0.5755552774,0.2192952162,0.5437250308
YOR328W,0.2345253333,0.7195296046,0.6487879225
YIL013C,0.2924833463,0.2957030615,0.2810218897
YPL058C,6.282339741e-4,0.2515444532,0.08034426576
YDR406W,0.8180562388,0.005838603933,0.7686640767
YNL231C,0.5872316609,0.9565362,0.2933122507
YNL264C,0.47164260140000003,0.4788230566,0.4455469236
YNR070W,0.2924833463,0.04880809038,0.2810218897
YBL005W,0.1105116426,0.4380756576,0.4083327713
YOR153W,0.4691916091,0.9903556122,0.9822748157
YLR266C,0.1946622149,0.7888099874,0.3975295134
YDR113C,0.7954502495,0.8041242264,0.7617134839
YMR076C,0.8356792914,0.8437202276,0.8039073505
YGR193C,0.08778412724,0.3941424874,0.3686208547
YBR035C,0.8773129733,0.88723199,0.9613505452
YER149C,0.4653636594,0.9263833154,0.6642254922
YGR058W,0.8472468831,0.8550527038,0.5049293512
YBL017C,0.7453723222,0.7544959397,0.7104406316
YOR036W,0.388590433,0.3941424874,0.3686208547
YLR148W,0.3422899948,0.3467744713,0.3262435271
YPL154C,0.7453723222,0.7544959397,0.3515622182
YMR231W,0.2389049713,0.2406387139,0.2327650362
YDR323C,0.3422899948,0.3467744713,0.3262435271
YJL053W,0.3422899948,0.3467744713,0.3262435271
YCR044C,0.2118173982,0.5841782136,0.5437250308
YLR064W,0.388590433,0.3941424874,0.3686208547
YFR023W,0.388590433,0.3941424874,0.3686208547
YKR046C,0.08778412724,0.3941424874,0.3686208547
YDR079W,0.2118173982,0.5841782136,0.5437250308
YMR257C,0.08778412724,0.3941424874,0.3686208547
YBL080C,0.7799602349,0.7888099874,0.7457200102
YER058W,0.2385005345,0.6143311274,0.5724234027
YER153C,0.726090038,0.7353015911,0.6910057923
YOR158W,0.6054346718,0.6143311274,0.5724234027
YOR017W,0.6332106634,0.6422975318,0.2328582168
YJL023C,0.388590433,0.3941424874,0.3686208547
YCR020C,0.2389049713,0.2406387139,0.2327650362
YJR034W,0.2389049713,0.2406387139,0.2327650362
YPL159C,0.3188528495,0.6922935259,0.6481352398
YLR067C,0.4316314855,0.4380756576,0.4083327713
YNR045W,0.2924833463,0.2957030615,0.2810218897
YGR222W,0.2041006017,0.9077313409,0.6162282132
YNL003C,0.47164260140000003,0.1391899335,0.4455469236
YBL030C,0.8472468831,0.8550527038,0.5049293512
YKL197C,0.4316314855,0.4380756576,0.4083327713
YDR265W,0.1345599156,0.1391899335,0.4455469236
YOL147C,0.2924833463,0.2957030615,0.004683077108
YMR026C,0.5088370774,0.5166156975,0.4804204137
YLR191W,0.2385005345,0.6143311274,0.2091449909
YGL153W,0.4316314855,0.4380756576,0.4083327713
YOL044W,0.3422899948,0.3467744713,0.3262435271
YNL214W,0.388590433,0.09054095765,0.3686208547
YHR160C,0.01378754748,0.09054095765,0.3686208547
YDL065C,0.47164260140000003,0.4788230566,0.4455469236
YJL210W,1.294733775e-4,3.641729548e-6,0.1438920821
YGR239C,0.5808265003,0.8655634165,1.598099818e-5
YAL055W,0.5434131951,0.5516678417,0.5131004624
YPL112C,0.01294944276,0.8202412479,0
YOR193W,0.5434131951,0.5516678417,0.5131004624
YHR150W,0.1588118917,0.7544959397,0.7104406316
YDR479C,0.1417274747,0.7353015911,0.6910057923
YDR329C,0.5088370774,0.5166156975,0.4804204137
YLR324W,0.47164260140000003,0.1391899335,0.4455469236
YGR004W,0.3422899948,0.3467744713,0.3262435271
YBR168W,0.47164260140000003,0.4788230566,0.1185454145
YCL056C,0.3713887351,0.3834739473,0.6910057923
YGR133W,0.6054346718,0.6143311274,0.5724234027
YDR244W,0.6590313242,0.3021903368,0.6245185456
YNL329C,0.47164260140000003,0.4788230566,0.1185454145
YDR142C,0.5088370774,0.5166156975,0.4804204137
YGR077C,0.15963036319999999,0.5166156975,0.4804204137
YNL326C,0.47164260140000003,0.4788230566,0.4455469236
YOL003C,0.2924833463,0.2957030615,0.04381349222
YDR459C,0.2385005345,0.246875035,0.5724234027
YJL179W,0.2389049713,0.2406387139,0.2327650362
YBR074W,0.5389267363,0.8437202276,0.484439475
YGR240C,0.05088672286,0.9164549049,0.8721329185
YMR205C,0.001766310244,0.2152373308,0.5493137571
YIL107C,0.1474022278,0.875311955,0.03817145704
YOL136C,0.0357051524,0.03863251462,0.304436914
YHR185C,0.3422899948,0.3467744713,0.3262435271
YNL317W,0.2924833463,0.2957030615,0.2810218897
YOR122C,0.7453723222,0.7544959397,0.7104406316
YNL158W,0.2118173982,0.5841782136,0.5437250308
YNL149C,0.5088370774,0.5166156975,0.4804204137
YML125C,0.3188528495,0.6922935259,0.6481352398
YPL206C,0.3422899948,0.3467744713,0.06018615829
YGL025C,0.388590433,0.3941424874,0.3686208547
YBR196C,0.2924833463,0.2957030615,0.2810218897
YCR012W,0.5808265003,0.3251269711,0.2584512628
YKL127W,0.6186081624,0.9626111256,0.7795069426
YMR105C,0.8472468831,0.8550527038,0.8162410093
YCL004W,0.3422899948,0.3467744713,0.3262435271
YJR153W,0.2924833463,0.2957030615,0.2810218897
YNL316C,0.2389049713,0.2406387139,0.2327650362
YGR132C,0.6054346718,0.6143311274,0.5724234027
YGR231C,0.6830343027,0.6922935259,0.6481352398
YKL043W,0.1812692469,0.1812692469,0.1812692469
YDR281C,0.47164260140000003,0.1391899335,0.1185454145
YOL084W,0.388590433,0.3941424874,0.3686208547
YER037W,0.2322413985,0.2442431737,0.7767010145
YAR071W,0.388590433,0.3941424874,0.3686208547
YHR215W,0.388590433,0.3941424874,0.3686208547
YDL236W,0.3452944183,0.7146065626,0.6702665125
YDL106C,0.5088370774,0.5166156975,0.4804204137
YNL097C,0.726090038,0.7353015911,0.6910057923
YBR092C,0.7053475571,0.7146065626,0.6702665125
YFR034C,0.2389049713,0.2406387139,0.02947678516
YBR093C,0.2385005345,0.6143311274,0.2091449909
YDR481C,0.5088370774,0.006552610957,0.4804204137
YOL001W,0.6830343027,0.3296279196,0.2806095488
YGR233C,0.5019312783,0.936672703,0.6934514292
YML123C,0.2924833463,0.2957030615,0.2810218897
YPL031C,0.2118173982,0.5841782136,0.1857044738
YJL117W,0.3422899948,0.3467744713,0.3262435271
YCR037C,0.4316314855,0.4380756576,0.4083327713
YBR106W,4.763357852e-4,0.007490252928,0.4325663372
YBR296C,0.4084416437,0.9077313409,0.8755564789
YJL198W,0.4222203196,0.7722984286,0.7286530759
YNR013C,0.6560076405,0.900517461,0.5990966802
YDR374C,0.1812692469,0.1812692469,0.1812692469
YOR386W,0.01378754748,0.01447200833,0.3686208547
YJL097W,0.5434131951,0.5516678417,0.5131004624
YDR313C,0.3422899948,0.3467744713,0.3262435271
YGL023C,0.5434131951,0.5516678417,0.5131004624
YER053C,0.9148131943,0.4647779231,0.8907184477
YML061C,0.0667153126,0.3467744713,0.3262435271
YLR273C,0.3188528495,0.6922935259,0.6481352398
YIL045W,0.7632972024,0.7722984286,0.7286530759
YHR034C,0.5088370774,0.5166156975,0.4804204137
YNL267W,0.388590433,0.3941424874,0.3686208547
YGR086C,0.4276532955,0.7040435671,0.6327906904
YBL022C,0.2924833463,0.2957030615,0.2810218897
YOR104W,0.06192024982,0.8843535878,0.8487795787
YPR154W,0.6590313242,0.6682359796,0.2567171145
YBL051C,0.15963036319999999,0.1652227251,0.4804204137
YOR363C,0.4316314855,0.4380756576,0.4083327713
YKL164C,0.7026800053,0.976199478,0.4093071739
YKL163W,0.2345253333,0.7195296046,0.8907184477
YJL160C,0.2118173982,0.2192952162,0.5437250308
YPR113W,0.47164260140000003,0.4788230566,0.4455469236
YBL105C,0.4316314855,0.4380756576,0.4083327713
YDR490C,0.5088370774,0.1652227251,0.4804204137
YOL100W,0.4222203196,0.7722984286,0.7286530759
YDR466W,0.2385005345,0.6143311274,0.5724234027
YIL042C,0.5755552774,0.5841782136,0.1857044738
YGL059W,0.2385005345,0.07182334,0.5724234027
YMR123W,0.5808265003,0.8655634165,0.8277989167
YMR008C,0.4222203196,0.7722984286,0.7286530759
YMR006C,0.01979765083,0.1141891759,0.4083327713
YOL011W,0.5197262281,0.5387805337,0.4494169182
YPL268W,0.5434131951,0.5516678417,0.5131004624
YDR501W,0.5434131951,0.5516678417,0.5131004624
YDR183W,0.2924833463,0.2957030615,0.2810218897
YOR281C,0.01979765083,0.4380756576,0.4083327713
YGL008C,0.01752309631,0.1812692469,0.1812692469
YPL036W,0.726090038,0.3834739473,0.6910057923
YGL006W,0.1812692469,0.1812692469,0.1812692469
YER132C,0.633674496,0.9653223436,0.9465180836
YER003C,0.5434131951,0.5516678417,0.5131004624
YLR016C,0.08778412724,0.3941424874,0.3686208547
YML107C,0.6054346718,0.6143311274,0.01111449647
YCR024C-A,0.5088370774,0.5166156975,0.4804204137
YEL017C-A,0.06984159079,0.4980491046,0.001715981201
YDR276C,0.05357838557,0.06053548644,0.01176198419
YGL167C,0.2921610769,0.6682359796,0.2567171145
YNL082W,0.0667153126,0.3467744713,0.3262435271
YDL095W,0.5434131951,0.5516678417,0.5131004624
YAL023C,0.3422899948,0.06860959179,0.3262435271
YOR321W,0.5169141432,0.5314350072,0.7907458729
YJR143C,0.5088370774,0.5166156975,0.4804204137
YDL093W,0.5088370774,0.5166156975,0.4804204137
YGR199W,0.47164260140000003,0.4788230566,0.4455469236
YDR307W,0.2132730696,0.8041242264,0.7617134839
YKL128C,0.446831693,0.4604101477,0.3975295134
YGL037C,0.8580001577,0.8655634165,0.2584512628
YPL096W,0.2389049713,0.2406387139,0.2327650362
YOR145C,0.02400375354,0.6682359796,0.6245185456
YLR209C,0.446831693,0.7888099874,0.7457200102
YOR161C,0.7632972024,0.7722984286,0.374719785
YOR266W,0.3422899948,0.3467744713,0.3262435271
YBR022W,0.5434131951,0.1920064157,0.5131004624
YML069W,0.3422899948,0.3467744713,0.3262435271
YPL144W,0.6730276253,0.9077313409,0.8755564789
YCL047C,0.3422899948,0.3467744713,0.3262435271
YIL122W,0.8098498222,0.8183279683,0.7767010145
YNL102W,0.0667153126,0.3467744713,0.3262435271
YBL035C,0.4316314855,0.4380756576,0.4083327713
YNL262W,0.15963036319999999,0.5166156975,0.4804204137
YDL102W,0.2389049713,0.2406387139,0.2327650362
YBR088C,0.4316314855,0.4380756576,0.4083327713
YJR006W,0.2389049713,0.2406387139,0.2327650362
YJR043C,0.5088370774,0.5166156975,0.1402333266
YCR014C,0.1812692469,0.1812692469,0.1812692469
YEL055C,0.6382849654,0.8927395753,0.1346691771
YMR129W,0.08778412724,0.3941424874,0.3686208547
YLL023C,0.388590433,0.3941424874,0.3686208547
YLR018C,0.6830343027,0.6922935259,0.6481352398
YNL221C,0.6073382911,0.9304001384,0.5209592437
YNR052C,0.5169141432,0.8315017396,0.2074341298
YNL282W,0.1605662408,0.989601581,0.9810851249
YBR257W,0.633674496,0.8487478632,0.5605813855
YAL033W,0.05017738898,0.7544959397,0.1291661751
YGR030C,0.3452944183,0.7146065626,0.304436914
YBR167C,0.47164260140000003,0.4788230566,0.1185454145
YBL018C,0.2924833463,0.2957030615,0.2810218897
YNL055C,0.8232357164,0.8315017396,0.4634293439
YIL114C,0.7954502495,0.4847929224,0.7617134839
YPL188W,0.6332106634,0.6422975318,0.5993167303
YIL160C,0.5434131951,0.5516678417,0.5131004624
YGL205W,0.1253093718,0.3567555647,0.6702665125
YMR267W,0.3422899948,0.3467744713,0.3262435271
YHR075C,0.388590433,0.3941424874,0.07828195488
YNR032W,0.388590433,0.09054095765,0.3686208547
YDL134C,0.6006989482,0.6157188892,0.8386298653
YDL188C,0.3713887351,0.04606127071,0.03159364733
YDR075W,0.2118173982,0.5841782136,0.1857044738
YDR435C,0.6054346718,0.246875035,0.5724234027
YOL141W,0.2924833463,0.2957030615,0.2810218897
YDR452W,0.5019312783,0.936672703,0.6934514292
YPL179W,0.6830343027,0.6922935259,0.2806095488
YLR014C,0.4316314855,0.4380756576,0.4083327713
YBR276C,0.2924833463,0.2957030615,0.2810218897
YGR123C,0.3713887351,0.7353015911,0.1150162136
YPL148C,0.6054346718,0.6143311274,0.5724234027
YHR201C,0.5434131951,0.5516678417,0.5131004624
YML016C,0.388590433,0.3941424874,0.3686208547
YDR436W,0.5434131951,0.5516678417,0.5131004624
YEL060C,0.3188528495,0.3296279196,0.6481352398
YMR297W,0.5798626704,0.9213725935,0.4938858586
YCL057W,0.5434131951,0.1920064157,0.1626800992
YER012W,0.1946622149,0.7888099874,0.3975295134
YOR362C,0.3713887351,0.7353015911,0.6910057923
YPR103W,0.6893560261,0.9144221133,0.6327906904
YJL001W,0.726090038,0.7353015911,0.1150162136
YFR050C,0.2118173982,0.5841782136,0.5437250308
YMR314W,0.7453723222,0.7544959397,0.7104406316
YOL038W,0.1345599156,0.4788230566,0.4455469236
YBL041W,0.2312134083,0.6528059966,0.5605813855
YML092C,0.388590433,0.3941424874,0.3686208547
YGR135W,0.1345599156,0.4788230566,0.4455469236
YIR008C,0.388590433,0.3941424874,0.3686208547
YKL045W,0.6590313242,0.6682359796,0.6245185456
YIL095W,0.8232357164,0.8315017396,0.005432481128
YNL279W,0.5602341216,0.575103659,0.2412281084
YJL108C,0.2389049713,0.2406387139,0.2327650362
YMR278W,0.6590313242,0.6682359796,0.6245185456
YIL037C,0.3422899948,0.3467744713,0.3262435271
YPL192C,0.3422899948,0.3467744713,0.3262435271
YPL156C,0.1764829621,0.7722984286,0.7286530759
YIL117C,0.1946622149,0.7888099874,0.1591375301
YML047C,0.4316314855,0.4380756576,0.4083327713
YDL039C,0.1812692469,0.1812692469,0.1812692469
YGL053W,0.5755552774,0.2192952162,0.5437250308
YAR031W,0.2389049713,0.2406387139,0.2327650362
YDR300C,0.5755552774,0.5841782136,0.5437250308
YOR323C,0.6054346718,0.6143311274,0.5724234027
YER023W,0.03112826954,0.2406387139,0.2327650362
YDL043C,0.2924833463,0.2957030615,0.2810218897
YKR086W,0.4316314855,0.4380756576,0.4083327713
YGR006W,0.1105116426,0.4380756576,0.4083327713
YLL036C,0.2389049713,0.2406387139,0.2327650362
YNR011C,0.6830343027,0.6922935259,0.6481352398
YJL203W,0.388590433,0.3941424874,0.3686208547
YER013W,0.5434131951,0.5516678417,0.1626800992
YMR268C,0.2389049713,0.2406387139,0.2327650362
YDR243C,0.6590313242,0.3021903368,0.6245185456
YDR473C,0.3422899948,0.3467744713,0.3262435271
YGR091W,0.08778412724,0.3941424874,0.3686208547
YGR075C,0.2389049713,0.2406387139,0.2327650362
YML046W,0.4316314855,0.4380756576,0.4083327713
YPR178W,0.2389049713,0.2406387139,0.2327650362
YKL012W,0.3422899948,0.3467744713,0.3262435271
YDR235W,0.5434131951,0.5516678417,0
YGL120C,0.5602341216,0.8550527038,0.8162410093
YAL032C,0.2389049713,0.2406387139,0.2327650362
YPL151C,0.5434131951,0.5516678417,0.5131004624
YBR237W,0.1105116426,0.4380756576,0.4083327713
YBR055C,0.1253093718,0.3567555647,0.6702665125
YHR165C,0.0667153126,0.3467744713,0.3262435271
YDL030W,0.4316314855,0.4380756576,0.4083327713
YKL116C,0.726090038,0.7353015911,0.6910057923
YDL214C,0.4222203196,0.435363995,4.116020886e-4
YKL181W,0.09479136543,0.6682359796,0.2567171145
YER099C,0.1345599156,0.4788230566,0.4455469236
YHL011C,0.1854598955,0.5516678417,0.5131004624
YBL068W,0.2389049713,0.2406387139,0.2327650362
YOL061W,0.2924833463,0.2957030615,0.2810218897
YOR361C,0.4316314855,0.4380756576,0.4083327713
YBL064C,0.7053475571,0.3567555647,0.304436914
YJL079C,0.7053475571,0.3567555647,0.304436914
YKR013W,0.7611300704,0.7747672427,0.9157255388
YJL078C,0.1812692469,0.1812692469,0.1812692469
YDL055C,0.2032505886,0.9269745639,0.7359835394
YNL169C,0.726090038,0.7353015911,0.6910057923
YGR170W,0.3188528495,0.6922935259,0.6481352398
YMR308C,0.2921610769,0.6682359796,0.6245185456
YDR013W,0.2924833463,0.2957030615,0.2810218897
YJL072C,0.08778412724,0.3941424874,0.3686208547
YOL146W,0.2924833463,0.2957030615,0.004683077108
YOL054W,0.3422899948,0.3467744713,0.3262435271
YAL017W,0.4316314855,0.4380756576,0.4083327713
YOL045W,0.01979765083,0.02084702544,0.4083327713
YMR137C,0.3422899948,0.3467744713,0.3262435271
YDR505C,0.1217176879,0.575103659,0.5049293512
YML017W,0.09479136543,0.6682359796,0.2567171145
YLL010C,0.5434131951,0.5516678417,0.5131004624
YLR019W,0.6830343027,0.6922935259,0.6481352398
YDR055W,0.004841217189,0.6157188892,0.01101762913
YDR032C,0.2905953509,0.3047589552,0.5049293512
YNL201C,0.18935107,0.6709343298,0.5990966802
YLR376C,0.2389049713,0.2406387139,0.2327650362
YBL046W,0.6054346718,0.6143311274,0.2091449909
YAL043C,0.08778412724,0.3941424874,0.3686208547
YDL006W,0.03112826954,0.2406387139,0.2327650362
YER089C,0.2322413985,0.8183279683,0.7767010145
YBL056W,0.7053475571,0.7146065626,0.6702665125
YBR125C,0.1105116426,0.4380756576,0.002084997655
YOR090C,0.5755552774,0.5841782136,0.5437250308
YCR079W,0.5088370774,0.5166156975,0.4804204137
YHR076W,0.4316314855,0.4380756576,0.4083327713
YHR189W,0.3422899948,0.3467744713,0.3262435271
YBL057C,0.7053475571,0.7146065626,0.6702665125
YOL114C,0.446831693,0.7888099874,0.7457200102
YGR156W,0.4942117251,0.8183279683,0.7767010145
YKL198C,0.2905953509,0.575103659,0.5049293512
YJR059W,0.8232357164,0.8315017396,0.7907458729
YKL039W,0.6332106634,0.6422975318,0.5993167303
YDL230W,0.1253093718,0.3567555647,0.6702665125
YOR208W,0.05596053657,0.5841782136,0.5437250308
YER075C,0.4552922539,0.989601581,0.7571414903
YKR093W,0.8472468831,0.3047589552,0.2412281084
YFR029W,0.6198507776,0.8843535878,0.8487795787
YNL016W,0.2653328389,0.6422975318,0.5993167303
YPR042C,0.2653328389,0.6422975318,0.5993167303
YLL013C,0.7954502495,0.8041242264,0.7617134839
YGL014W,0.47164260140000003,0.4788230566,0.4455469236
YDR496C,0.47164260140000003,0.4788230566,0.4455469236
YER185W,0.1417274747,0.7353015911,0.6910057923
YLR414C,0.5088370774,0.5166156975,0.4804204137
YOR157C,0.6054346718,0.6143311274,0.5724234027
YGR253C,0.4084416437,0.9077313409,0.8755564789
YER094C,0.2191711594,0.9144221133,0.6327906904
YPL212C,0.2118173982,0.5841782136,0.5437250308
YGL063W,0.6054346718,0.6143311274,0.2091449909
YNL292W,0.5088370774,0.5166156975,0.4804204137
YLR165C,0.3422899948,0.3467744713,0.3262435271
YGR169C,0.5088370774,0.5166156975,0.4804204137
YOR243C,0.5088370774,0.5166156975,0.4804204137
YDL036C,0.2924833463,0.2957030615,0.2810218897
YLR142W,0.7954502495,0.4847929224,0
YHR037W,0.3422899948,0.3467744713,0.3262435271
YKL015W,0.5088370774,0.5166156975,0.4804204137
