gene,eds1,rgt1,lys14
YOR255W,0.4850939927,0.3912439327,0.3787695642
YLR054C,0.7116223971,0.05749571198,0.5600612146
YMR148W,0.2259286423,0.4750784503,0.1265590781
YFR039C,0.6363629717,0.5125613615,0.4949475981
YFL044C,0.1812692469,0.1812692469,0.1812692469
YHL013C,0.5414626968,0.4347131894,0.4201967703
YER154W,0.5772708314,0.7305213579,0.7092232466
YKL215C,0.5414626968,0.4347131894,0.4201967703
YPL196W,0.4338974954,0.6375716589,0.6167800922
YHR179W,0.3382293806,0.162973222,0.143858766
YPL171C,0.5538602747,0.979843339,0.8792043155
YDR071C,0.7116223971,0.579688714,0.5600612146
YER165W,0.3940806323,0.6097017524,0.5893988544
YOR269W,0.2755986874,0.3507677798,0.6884471144
YGR078C,0.4310518275,0.7996328369,0.7793665762
YDR488C,0.3530293073,0.579688714,0.5600612146
YER007W,0.2708987927,0.2397321013,0.2358669062
YDR538W,0.2755986874,0.7097990696,0.6884471144
YBR279W,0.1567847533,0.6097017524,0.5893988544
YMR165C,0.6761716897,0.547367742,0.5286273871
YMR174C,0.7963419089,0.6634514677,0.2745990987
YDR348C,0.0232064539,2.367278396e-8,0.2745990987
YDR251W,0.1812692469,0.1812692469,0.1812692469
YJL104W,0.4217957961,0.3444319901,0.3343823652
YKR065C,0.1433143662,0.3912439327,0.08303083119
YLR008C,0.1433143662,0.3912439327,0.3787695642
YIR006C,0.2755986874,0.7097990696,0.32511844559999997
YGL094C,0.8384916069,0.7097990696,0.6884471144
YKL025C,0.2259286423,0.4750784503,0.4588613729
YHR063C,0.268508087,0.5125613615,0.4949475981
YIL145C,0.8186371288,0.6874832849,0.09901503252
YKR002W,0.002431219913,0.3444319901,0.3343823652
YOL115W,0.8384916069,0.7097990696,0.6884471144
YDL173W,0.1507345612,0.4167664264,0.1809201202
YCR077C,0.268508087,0.5125613615,0.4949475981
YJL223C,0.1812692469,0.1812692469,0.1812692469
YDR542W,0.1849963762,0.6375716589,0.6167800922
YGL261C,0.1812692469,0.1812692469,0.1812692469
YGR294W,0.4850939927,0.3912439327,0.3787695642
YHL046C,0.2708987927,0.2397321013,0.2358669062
YIL176C,0.1812692469,0.1812692469,0.1812692469
YIR041W,0.3507162538,0.2940203166,0.2868236806
YKL224C,0.01752309631,0.1812692469,0.1812692469
YLL025W,0.4217957961,0.3444319901,0.3343823652
YLL064C,0.7116223971,0.579688714,0.5600612146
YMR325W,0.1812692469,0.1812692469,0.1812692469
YEL049W,0.5414626968,0.4347131894,0.4201967703
YOL161C,0.7713059029,0.2697328049,0.2492161422
YOR394W,0.1812692469,0.1812692469,0.1812692469
YPL282C,0.1812692469,0.1812692469,0.1812692469
YLR037C,0.1433143662,0.3912439327,0.3787695642
YBR301W,0.268508087,0.5125613615,0.4949475981
YCR104W,0.5414626968,0.4347131894,0.4201967703
YLR461W,0.2259286423,0.4750784503,0.4588613729
YFL020C,0.3507162538,0.2940203166,0.2868236806
YNR076W,0.2708987927,0.2397321013,0.2358669062
YAR020C,0.3507162538,0.2940203166,0.2868236806
YBL108C-A,0.1812692469,0.1812692469,0.1812692469
YLR199C,0.1050392401,0.3444319901,0.3343823652
YPL272C,0.3110417306,0.547367742,0.5286273871
YNL015W,0.6252509051,0.98501279,0.5520835391
YCL052C,0.04054456952,0.2397321013,0.2358669062
YGR178C,0.472258199,0.6634514677,0.08555330195
YBR233W,0.01324523863,0.4750784503,0.4588613729
YDL053C,0.4850939927,0.3912439327,0.3787695642
YJL128C,0.2708987927,0.2397321013,0.2358669062
YBR094W,0.3382293806,0.7497639362,0.143858766
YBR295W,0.8150982127,0.8715364711,0.3031228437
YKR095W-A,0.1433143662,0.3912439327,0.3787695642
YLR151C,0.2708987927,0.2397321013,0.2358669062
YDR228C,0.4902705939,0.2575669711,0.8078116248
YBR186W,0.3110417306,0.547367742,0.5286273871
YIL071C,0.4217957961,0.3444319901,0.3343823652
YKR097W,0.5090043801,0.6874832849,0.2999354191
YNL289W,0.009271712146,0.5673700321,0.2659820777
YGL134W,0.09623410901,0.477521828,0.7793665762
YDL127W,0.8141592565,0.9791162138,0.6945803891
YHR071W,0.9103160673,0.7411452002,0.9160420204
YER059W,0.3940806323,0.6097017524,0.5893988544
YIL050W,0.6691243574,0.8971376369,0.6286393913
YPL219W,0.06214360778,0.1367631223,0.4588613729
YDL179W,0.8384916069,0.7097990696,0.03091010472
YEL058W,0.4217957961,0.3444319901,0.3343823652
YGR101W,0.4850939927,0.3912439327,0.3787695642
YBR222C,0.4850939927,0.08909538426,0.3787695642
YGR202C,0.4855415566,0.9265926793,0.5656954949
YER178W,0.01417733288,0.8715364711,0.8541727331
YBR221C,0.2143989348,0.29694577,0.6423353921
YLR044C,0.4418200442,0.9910772312,0.9342303642
YDR081C,0.268508087,0.5125613615,0.4949475981
YLR134W,0.1300768262,0.579688714,0.1988188174
YGR087C,0.3695073613,0.7676324656,0.7467114873
YGL248W,0.3940806323,0.6097017524,0.2239092313
YOR360C,0.4850939927,0.3912439327,0.08303083119
YPR002W,0.5772708314,0.3771631386,0.7092232466
YCL043C,0.7604005792,0.5459876256,0.8206278472
YLR455W,0.3507162538,0.2940203166,0.2868236806
YGL013C,0.7116223971,0.2153798361,0.5600612146
YOR328W,0.7301692069,0.712007503,0.9036157287
YIL013C,0.3507162538,0.2940203166,0.2868236806
YPL058C,0.251240129,0.3867567191,0.502774447
YDR406W,0.1169798352,0.005318089407,0.5679095194
YNL231C,0.02282251045,0.8137974327,0.1668498576
YNL264C,0.5916605061,0.4750784503,0.4588613729
YNR070W,0.3507162538,0.2940203166,0.2868236806
YBL005W,0.5414626968,0.4347131894,0.4201967703
YOR153W,0.9929597708,0.6695376532,0.7990791415
YLR266C,0.1980089432,0.7842250624,0.763602217
YDR113C,0.909545815,0.7996328369,0.7793665762
YMR076C,0.9361194265,0.8395634928,0.8206278472
YGR193C,0.1433143662,0.3912439327,0.3787695642
YBR035C,0.4964845889,0.8821389477,0.858032133
YER149C,0.7484361663,0.4741904842,0.6933888912
YGR058W,0.16285487,0.5673700321,0.5333754821
YBL017C,0.6086983983,0.7497639362,0.7286139071
YOR036W,0.4850939927,0.3912439327,0.3787695642
YLR148W,0.4217957961,0.3444319901,0.3343823652
YPL154C,0.8719178751,0.7497639362,0.7286139071
YMR231W,0.2708987927,0.2397321013,0.2358669062
YDR323C,0.4217957961,0.06761628143,0.06344943288
YJL053W,0.4217957961,0.3444319901,0.3343823652
YCR044C,0.7116223971,0.579688714,0.5600612146
YLR064W,0.4850939927,0.3912439327,0.08303083119
YFR023W,0.4850939927,0.3912439327,0.3787695642
YKR046C,0.1433143662,0.3912439327,0.3787695642
YDR079W,0.3530293073,0.2153798361,0.5600612146
YMR257C,0.4850939927,0.3912439327,0.08303083119
YBL080C,0.6661298678,0.7842250624,0.763602217
YER058W,0.3940806323,0.242491951,0.5893988544
YER153C,0.5772708314,0.7305213579,0.7092232466
YOR158W,0.7431921818,0.6097017524,0.5893988544
YOR017W,0.4338974954,0.6375716589,0.6167800922
YJL023C,0.4850939927,0.3912439327,0.08303083119
YCR020C,0.2708987927,0.2397321013,0.2358669062
YJR034W,0.2708987927,0.2397321013,0.2358669062
YPL159C,0.8186371288,0.6874832849,0.6661865182
YLR067C,0.183934911,0.4347131894,0.4201967703
YNR045W,0.3507162538,0.2940203166,0.2868236806
YGR222W,0.286375511,0.4167664264,0.6457675424
YNL003C,0.2259286423,0.4750784503,0.4588613729
YBL030C,0.5462884434,0.8510197329,0.8325894105
YKL197C,0.183934911,0.4347131894,0.4201967703
YDR265W,0.06214360778,0.0277399156,0.02452901625
YOL147C,0.07030004921,0.2940203166,0.2868236806
YMR026C,0.6363629717,0.5125613615,0.4949475981
YLR191W,0.7431921818,0.6097017524,0.5893988544
YGL153W,0.5414626968,0.4347131894,0.4201967703
YOL044W,0.1050392401,0.3444319901,0.3343823652
YNL214W,0.1433143662,0.3912439327,0.08303083119
YHR160C,0.0298826802,0.3912439327,0.3787695642
YDL065C,0.2259286423,0.4750784503,0.4588613729
YJL210W,3.125770482e-6,5.096742228e-8,0.05075204035
YGR239C,0.3488755468,0.8616579209,0.1179247603
YAL055W,0.3110417306,0.547367742,0.174105034
YPL112C,0.50940978159999994,0.5965145773,0
YOR193W,0.6761716897,0.547367742,0.174105034
YHR150W,0.6086983983,0.7497639362,0.7286139071
YDR479C,0.8561725403,0.7305213579,0.7092232466
YDR329C,0.268508087,0.162292408,0.4949475981
YLR324W,0.5916605061,0.4750784503,0.4588613729
YGR004W,0.4217957961,0.3444319901,0.3343823652
YBR168W,0.06214360778,0.4750784503,0.4588613729
YCL056C,0.3068559769,0.7305213579,0.7092232466
YGR133W,0.3940806323,0.242491951,0.5893988544
YDR244W,0.7963419089,0.6634514677,0.6423353921
YNL329C,0.01324523863,0.4750784503,0.4588613729
YDR142C,0.268508087,0.5125613615,0.4949475981
YGR077C,0.6363629717,0.162292408,0.4949475981
YNL326C,0.01324523863,0.4750784503,0.4588613729
YOL003C,0.3507162538,0.2940203166,0.2868236806
YDR459C,0.3940806323,0.6097017524,0.5893988544
YJL179W,0.04054456952,0.2397321013,0.2358669062
YBR074W,0.7604005792,0.5459876256,0.8206278472
YGR240C,0.430430884,0.9121854464,0.8916549583
YMR205C,0.1011489791,0.8102593122,0.6002253619
YIL107C,0.5985268352,0.8715364711,0.3031228437
YOL136C,0.03810774465,0.0370843058,0.6884471144
YHR185C,0.4217957961,0.3444319901,0.3343823652
YNL317W,0.3507162538,0.2940203166,0.2868236806
YOR122C,0.6086983983,0.7497639362,0.7286139071
YNL158W,0.7116223971,0.579688714,0.5600612146
YNL149C,0.08244725486,0.5125613615,0.4949475981
YML125C,0.09427776271,0.6874832849,0.09901503252
YPL206C,0.4217957961,0.3444319901,0.3343823652
YGL025C,0.4850939927,0.3912439327,0.3787695642
YBR196C,0.009746209499,0.2940203166,0.2868236806
YCR012W,0.0821764131,0.8616579209,0.8437533081
YKL127W,0.7284076054,0.8336225986,0.8052213924
YMR105C,0.16285487,0.8510197329,0.8325894105
YCL004W,0.4217957961,0.3444319901,0.3343823652
YJR153W,0.3507162538,0.2940203166,0.2868236806
YNL316C,0.2708987927,0.2397321013,0.2358669062
YGR132C,0.3940806323,0.242491951,0.5893988544
YGR231C,0.5090043801,0.6874832849,0.6661865182
YKL043W,0.1812692469,0.1812692469,0.1812692469
YDR281C,0.01324523863,0.4750784503,0.1265590781
YOL084W,0.1433143662,0.3912439327,0.3787695642
YER037W,0.7165498496,0.001765499343,0.4686707994
YAR071W,0.4850939927,0.3912439327,0.3787695642
YHR215W,0.4850939927,0.3912439327,0.3787695642
YDL236W,0.1124643163,0.7097990696,0.32511844559999997
YDL106C,0.268508087,0.5125613615,0.1499497928
YNL097C,0.5772708314,0.7305213579,0.7092232466
YBR092C,0.8384916069,0.3507677798,0.6884471144
YFR034C,0.2708987927,0.2397321013,0.03030494219
YBR093C,0.04925592426,0.6097017524,0.06124204682
YDR481C,0.268508087,0.5125613615,0.4949475981
YOL001W,0.09427776271,0.6874832849,0.09901503252
YGR233C,0.5937785205,0.7547433545,0.7221029168
YML123C,0.07030004921,0.2940203166,0.2868236806
YPL031C,0.3530293073,0.579688714,0.5600612146
YJL117W,0.1050392401,0.3444319901,0.3343823652
YCR037C,0.183934911,0.4347131894,0.4201967703
YBR106W,0.06004523927,5.286066489e-4,0.252398177
YBR296C,0.6905291239,0.9044826979,0.6457675424
YJL198W,0.8859395088,0.7676324656,0.7467114873
YNR013C,0.4517574141,0.6631912363,0.3591022958
YDR374C,0.1812692469,0.1812692469,0.1812692469
YOR386W,0.4850939927,0.3912439327,0.3787695642
YJL097W,0.105192083,0.547367742,0.5286273871
YDR313C,0.1050392401,9.471799844e-4,0.3343823652
YGL023C,0.6761716897,0.547367742,0.5286273871
YER053C,0.5253328435,0.108370424,0.9036157287
YML061C,0.4217957961,0.3444319901,0.008309176672
YLR273C,0.8186371288,0.6874832849,0.6661865182
YIL045W,0.6383111773,0.7676324656,0.7467114873
YHR034C,0.6363629717,0.5125613615,0.4949475981
YNL267W,0.4850939927,0.3912439327,0.3787695642
YGR086C,0.3085913699,0.6964325865,0.396096695
YBL022C,0.3507162538,0.2940203166,0.0457511164
YOR104W,0.8306821126,0.6270750735,0.1418576934
YPR154W,0.7963419089,0.6634514677,0.6423353921
YBL051C,0.6363629717,0.5125613615,0.4949475981
YOR363C,0.5414626968,0.4347131894,0.4201967703
YKL164C,0.1187422981,0.5020765741,0.858032133
YKL163W,0.9774996523,0.9176368123,0.9036157287
YJL160C,0.037664172,0.2153798361,0.5600612146
YPR113W,0.06214360778,0.4750784503,0.4588613729
YBL105C,0.5414626968,0.4347131894,0.4201967703
YDR490C,0.6363629717,0.5125613615,0.1499497928
YOL100W,0.1749806391,0.7676324656,0.7467114873
YDR466W,0.3940806323,0.6097017524,0.5893988544
YIL042C,0.3530293073,0.579688714,0.1988188174
YGL059W,0.3940806323,0.6097017524,0.2239092313
YMR123W,0.3488755468,0.8616579209,0.2845027145
YMR008C,0.8859395088,0.4285071621,0.7467114873
YMR006C,0.5414626968,0.002807601857,0.1041654578
YOL011W,0.7973167323,0.528865114,0.05018259396
YPL268W,0.6761716897,0.547367742,0.174105034
YDR501W,0.02782405493,0.547367742,0.5286273871
YDR183W,0.3507162538,0.2940203166,0.2868236806
YOR281C,0.0445502669,0.4347131894,0.4201967703
YGL008C,0.1812692469,0.1812692469,0.1812692469
YPL036W,0.3068559769,0.7305213579,0.7092232466
YGL006W,0.1812692469,0.1812692469,0.01752309631
YER132C,0.5716321367,0.9635402074,0.5985247512
YER003C,0.3110417306,0.547367742,0.5286273871
YLR016C,0.4850939927,0.3912439327,0.3787695642
YML107C,0.3940806323,0.6097017524,0.00223630594
YCR024C-A,0.6363629717,0.5125613615,0.4949475981
YEL017C-A,0.05552640056,0.2950695801,0.05605294204
YDR276C,0.4165584333,0.1276479299,0.1017457829
YGL167C,0.005888439842,0.09738105114,0.6423353921
YNL082W,0.4217957961,0.06761628143,0.3343823652
YDL095W,0.6761716897,0.547367742,0.5286273871
YAL023C,0.1050392401,0.3444319901,0.3343823652
YOR321W,0.9282664882,0.5238749553,0.2294513988
YJR143C,0.6363629717,0.5125613615,0.4949475981
YDL093W,0.6363629717,0.5125613615,0.4949475981
YGR199W,0.2259286423,0.4750784503,0.4588613729
YDR307W,0.909545815,0.477521828,0.193983082
YKL128C,0.4005026711,0.4533300161,0.763602217
YGL037C,0.9493403443,0.3173760626,0.1179247603
YPL096W,0.04054456952,0.2397321013,0.2358669062
YOR145C,0.472258199,0.6634514677,0.6423353921
YLR209C,0.1980089432,0.7842250624,0.422660027
YOR161C,0.3695073613,0.7676324656,0.05075204035
YOR266W,0.1050392401,0.3444319901,0.06344943288
YBR022W,0.6761716897,0.547367742,0.5286273871
YML069W,0.4217957961,0.3444319901,0.3343823652
YPL144W,0.286375511,0.9044826979,0.377657781
YCL047C,0.4217957961,0.3444319901,0.3343823652
YIL122W,0.7165498496,0.2379508727,0.4686707994
YNL102W,0.1050392401,0.3444319901,0.3343823652
YBL035C,0.183934911,0.4347131894,0.4201967703
YNL262W,0.6363629717,0.5125613615,0.4949475981
YDL102W,0.2708987927,0.03135452319,0.2358669062
YBR088C,0.5414626968,0.4347131894,0.4201967703
YJR006W,0.04054456952,0.2397321013,0.2358669062
YJR043C,0.6363629717,0.5125613615,0.03211698456
YCR014C,0.1812692469,0.1812692469,0.1812692469
YEL055C,0.2429775113,0.8892277575,0.3404673697
YMR129W,0.4850939927,0.3912439327,0.3787695642
YLL023C,0.4850939927,0.3912439327,0.3787695642
YLR018C,0.5090043801,0.6874832849,0.6661865182
YNL221C,0.01744382869,0.7994428012,0.05087986936
YNR052C,0.9282664882,0.827226294,0.4908393222
YNL282W,0.0250679426,0.16855191,0.1328530113
YBR257W,0.9618527918,0.9635402074,0.5985247512
YAL033W,0.6086983983,0.7497639362,0.7286139071
YGR030C,0.5440298004,0.7097990696,0.32511844559999997
YBR167C,0.06214360778,0.4750784503,0.4588613729
YBL018C,0.3507162538,0.2940203166,0.2868236806
YNL055C,0.7392632285,0.827226294,0.8078116248
YIL114C,0.09623410901,0.7996328369,0.01911053775
YPL188W,0.7713059029,0.6375716589,0.6167800922
YIL160C,0.3110417306,0.547367742,0.174105034
YGL205W,0.1124643163,0.7097990696,0.6884471144
YMR267W,0.4217957961,0.3444319901,0.3343823652
YHR075C,0.4850939927,0.3912439327,0.3787695642
YNR032W,0.1433143662,0.3912439327,0.01263714701
YDL134C,0.8150982127,0.8715364711,0.3031228437
YDL188C,0.5772708314,0.3771631386,0.001732617303
YDR075W,0.3530293073,0.2153798361,0.5600612146
YDR435C,0.7431921818,0.6097017524,0.5893988544
YOL141W,0.3507162538,0.2940203166,0.0457511164
YDR452W,0.9841097997,0.05826025297,0.4680460563
YPL179W,0.5090043801,0.6874832849,0.6661865182
YLR014C,0.5414626968,0.4347131894,0.4201967703
YBR276C,0.3507162538,0.2940203166,0.2868236806
YGR123C,0.8561725403,0.7305213579,0.7092232466
YPL148C,0.7431921818,0.6097017524,0.5893988544
YHR201C,0.3110417306,0.547367742,0.5286273871
YML016C,0.4850939927,0.3912439327,0.3787695642
YDR436W,0.6761716897,0.547367742,0.5286273871
YEL060C,0.8186371288,0.6874832849,0.6661865182
YMR297W,0.8770271327,0.9172602936,0.7402967058
YCL057W,0.3110417306,0.547367742,0.04078577089
YER012W,0.4005026711,0.4533300161,0.763602217
YOR362C,0.5772708314,0.7305213579,0.7092232466
YPR103W,0.8817968926,0.9113032725,0.8967290284
YJL001W,0.04732912891,0.7305213579,0.7092232466
YFR050C,0.008935745387,0.579688714,0.5600612146
YMR314W,0.1529505645,0.7497639362,0.3746686978
YOL038W,0.2259286423,0.4750784503,0.4588613729
YBL041W,0.8810884734,0.8428019562,0.8150968675
YML092C,0.4850939927,0.3912439327,0.3787695642
YGR135W,0.2259286423,0.4750784503,0.4588613729
YIR008C,0.4850939927,0.3912439327,0.3787695642
YKL045W,0.472258199,0.29694577,0.6423353921
YIL095W,0.2715888908,0.827226294,0.006956095255
YNL279W,0.7800347605,0.5673700321,0.2659820777
YJL108C,0.2708987927,0.2397321013,0.2358669062
YMR278W,0.7963419089,0.6634514677,0.6423353921
YIL037C,0.4217957961,0.3444319901,0.3343823652
YPL192C,0.1050392401,0.3444319901,0.3343823652
YPL156C,0.8859395088,0.4285071621,0.7467114873
YIL117C,0.6661298678,0.7842250624,0.422660027
YML047C,0.5414626968,0.4347131894,0.4201967703
YDL039C,0.1812692469,0.1812692469,0.1812692469
YGL053W,0.7116223971,0.579688714,0.5600612146
YAR031W,0.2708987927,0.2397321013,0.2358669062
YDR300C,0.7116223971,0.2153798361,0.5600612146
YOR323C,0.3940806323,0.6097017524,0.5893988544
YER023W,0.2708987927,0.2397321013,0.2358669062
YDL043C,0.3507162538,0.2940203166,0.2868236806
YKR086W,0.183934911,0.4347131894,0.4201967703
YGR006W,0.5414626968,0.4347131894,0.4201967703
YLL036C,0.04054456952,0.2397321013,0.2358669062
YNR011C,0.2446932826,0.6874832849,0.6661865182
YJL203W,0.4850939927,0.3912439327,0.3787695642
YER013W,0.02782405493,0.547367742,0.5286273871
YMR268C,0.2708987927,0.2397321013,0.2358669062
YDR243C,0.7963419089,0.6634514677,0.6423353921
YDR473C,0.1050392401,0.3444319901,0.06344943288
YGR091W,0.4850939927,0.3912439327,0.3787695642
YGR075C,0.2708987927,0.2397321013,0.2358669062
YML046W,0.5414626968,0.4347131894,0.4201967703
YPR178W,0.2708987927,0.2397321013,0.2358669062
YKL012W,0.4217957961,0.3444319901,0.3343823652
YDR235W,0.105192083,0.547367742,0
YGL120C,0.5462884434,0.8510197329,0.8325894105
YAL032C,0.2708987927,0.2397321013,0.2358669062
YPL151C,0.6761716897,0.547367742,0.5286273871
YBR237W,0.5414626968,0.4347131894,0.4201967703
YBR055C,0.5440298004,0.3507677798,0.6884471144
YHR165C,0.1050392401,0.3444319901,0.3343823652
YDL030W,0.183934911,0.4347131894,0.4201967703
YKL116C,0.5772708314,0.7305213579,0.3500559529
YDL214C,0.8859395088,0.7676324656,0.002915282769
YKL181W,0.472258199,0.6634514677,0.2745990987
YER099C,0.06214360778,0.4750784503,0.1265590781
YHL011C,0.3110417306,0.547367742,0.5286273871
YBL068W,0.04054456952,0.2397321013,0.2358669062
YOL061W,0.07030004921,0.2940203166,0.2868236806
YOR361C,0.5414626968,0.4347131894,0.4201967703
YBL064C,0.8384916069,0.1286743032,0.6884471144
YJL079C,0.2755986874,0.7097990696,0.1132640097
YKR013W,0.4214316839,0.528865114,0.7355874865
YJL078C,0.1812692469,0.1812692469,0.1812692469
YDL055C,0.1761614154,0.9965941008,0.4377412834
YNL169C,0.3068559769,0.7305213579,0.7092232466
YGR170W,0.2446932826,0.6874832849,0.6661865182
YMR308C,0.472258199,0.6634514677,0.6423353921
YDR013W,0.3507162538,0.2940203166,0.2868236806
YJL072C,0.4850939927,0.08909538426,0.3787695642
YOL146W,0.07030004921,0.2940203166,0.2868236806
YOL054W,0.4217957961,0.3444319901,0.3343823652
YAL017W,0.5414626968,0.4347131894,0.4201967703
YOL045W,0.001261951163,0.1122611296,0.4201967703
YMR137C,0.4217957961,0.3444319901,0.3343823652
YDR505C,0.5462884434,0.2973438253,0.8325894105
YML017W,0.2143989348,0.09738105114,0.6423353921
YLL010C,0.6761716897,0.547367742,0.5286273871
YLR019W,0.5090043801,0.6874832849,0.6661865182
YDR055W,0.03872474903,0.8715364711,0.8541727331
YDR032C,0.7800347605,0.2973438253,0.5333754821
YNL201C,0.8583367306,0.6631912363,0.8814442964
YLR376C,0.2708987927,0.2397321013,0.2358669062
YBL046W,0.3940806323,0.6097017524,0.5893988544
YAL043C,0.0298826802,0.3912439327,0.3787695642
YDL006W,0.04054456952,0.2397321013,0.2358669062
YER089C,0.2464617613,0.8139403931,0.7940796774
YBL056W,0.1124643163,0.7097990696,0.6884471144
YBR125C,0.5414626968,0.1122611296,0.1041654578
YOR090C,0.3530293073,0.2153798361,0.1988188174
YCR079W,0.268508087,0.5125613615,0.4949475981
YHR076W,0.5414626968,0.4347131894,0.1041654578
YHR189W,0.4217957961,0.3444319901,0.3343823652
YBL057C,0.1124643163,0.7097990696,0.6884471144
YOL114C,0.8984261413,0.1996130345,0.763602217
YGR156W,0.2464617613,0.8139403931,0.7940796774
YKL198C,0.5462884434,0.5673700321,0.5333754821
YJR059W,0.1275434032,0.5238749553,0.4908393222
YKL039W,0.7713059029,0.6375716589,0.6167800922
YDL230W,0.8384916069,0.3507677798,0.6884471144
YOR208W,0.7116223971,0.2153798361,0.1988188174
YER075C,0.2611426166,0.6571800305,0.9221973574
YKR093W,0.7800347605,0.8510197329,0.8325894105
YFR029W,0.8306821126,0.6270750735,0.8638973311
YNL016W,0.4338974954,0.6375716589,0.6167800922
YPR042C,0.4338974954,0.6375716589,0.6167800922
YLL013C,0.6921923865,0.2186083904,0.193983082
YGL014W,0.5916605061,0.4750784503,0.4588613729
YDR496C,0.2259286423,0.1367631223,0.4588613729
YER185W,0.3068559769,0.7305213579,0.7092232466
YLR414C,0.6363629717,0.5125613615,0.4949475981
YOR157C,0.7431921818,0.6097017524,0.5893988544
YGR253C,0.8705555721,0.6801652929,0.8893502702
YER094C,0.8817968926,0.9113032725,0.6622627226
YPL212C,0.7116223971,0.579688714,0.5600612146
YGL063W,0.01271151881,0.6097017524,0.5893988544
YNL292W,0.6363629717,0.5125613615,0.4949475981
YLR165C,0.4217957961,0.3444319901,0.3343823652
YGR169C,0.268508087,0.5125613615,0.4949475981
YOR243C,0.08244725486,0.5125613615,0.4949475981
YDL036C,0.07030004921,0.2940203166,0.0457511164
YLR142W,0.03584806642,0.477521828,5.929480166e-7
YHR037W,0.4217957961,0.3444319901,0.3343823652
YKL015W,0.08244725486,0.5125613615,0.4949475981
YOR348C,0.9494174333,0.876646285,0.008837464298
YLR196W,0.7713059029,0.6375716589,0.6167800922
YCR057C,0.3507162538,0.2940203166,0.2868236806
YPL147W,0.7431921818,0.6097017524,0.5893988544
YKL188C,0.3507162538,0.2940203166,0.2868236806
YKR090W,0.5462884434,0.8510197329,0.8325894105
YEL020C,0.4850939927,0.3912439327,0.3787695642
YGR280C,0.8020532656,0.486457646,0.6553371819
YGL062W,0.2971239778,0.2773866966,0.09594483929
YBR218C,0.3382293806,0.4030992672,0.3746686978
YOR347C,0.6363629717,0.162292408,0.4949475981
YPR186C,0.183934911,0.4347131894,0.4201967703
YHR001W-A,0.004118086157,0.6375716589,0.6167800922
YPR191W,0.008935745387,0.579688714,0.5600612146
YFR033C,0.1567847533,0.242491951,0.5893988544
YDR529C,0.472258199,0.6634514677,0.6423353921
YJL166W,0.105192083,0.547367742,0.5286273871
YGR183C,0.09623410901,0.7996328369,0.4459337252
YIL120W,0.6761716897,0.547367742,0.5286273871
YIL121W,0.1392479088,0.7677193892,0.7355874865
YBR043C,0.001056376199,0.05069221204,0.01191857598
YHR074W,0.6363629717,0.5125613615,0.4949475981
YDL103C,0.2708987927,0.03135452319,0.2358669062
YLR204W,0.2259286423,0.4750784503,0.4588613729
YDL104C,0.5414626968,0.4347131894,0.1041654578
YPL022W,0.3507162538,0.2940203166,0.2868236806
YML095C,0.3507162538,0.2940203166,0.2868236806
YMR201C,0.7800347605,0.2973438253,0.5333754821
YBR114W,0.2218859174,0.7996328369,9.663895033e-4
YOR368W,0.3507162538,0.2940203166,0.2868236806
YCR066W,0.4217957961,0.3444319901,0.3343823652
YGR258C,0.7297942653,0.9812826594,0.8855866598
YEL037C,0.1849963762,0.6375716589,0.6167800922
YER173W,0.1812692469,0.1812692469,0.1812692469
YJR035W,0.2708987927,0.2397321013,0.2358669062
YKL113C,0.5462884434,0.5673700321,0.5333754821
YDR030C,0.1812692469,0.1812692469,0.1812692469
YER171W,0.4850939927,0.3912439327,0.3787695642
YDR419W,0.6761716897,0.547367742,0.5286273871
YML011C,0.1050392401,0.3444319901,0.3343823652
YDR314C,0.5414626968,0.1122611296,0.4201967703
YER162C,0.4850939927,0.08909538426,0.3787695642
YLR032W,0.04054456952,0.2397321013,0.2358669062
YNL250W,0.5985268352,0.6079151483,0.3031228437
YER095W,0.8817968926,0.9113032725,0.6622627226
YML032C,0.4217957961,0.3444319901,0.3343823652
YPL153C,0.8186371288,0.6874832849,0.6661865182
YGL163C,0.6383111773,0.7676324656,0.3988890975
YDR076W,0.8384916069,0.7097990696,0.6884471144
YDR004W,0.6363629717,0.5125613615,0.4949475981
YDL059C,0.3940806323,0.6097017524,0.5893988544
YGL058W,0.6383111773,0.7676324656,0.7467114873
YDR014W,0.2708987927,0.2397321013,0.03030494219
YJR052W,0.2218859174,0.7996328369,0.7793665762
YDR217C,0.5414626968,0.4347131894,0.4201967703
YGL246C,0.5414626968,0.4347131894,0.4201967703
YDL090C,0.4850939927,0.3912439327,0.3787695642
YKL019W,0.5916605061,0.4750784503,0.4588613729
YNL216W,0.2755986874,0.7097990696,0.32511844559999997
YOR101W,0.6921923865,0.477521828,9.663895033e-4
YNL098C,0.0298826802,0.3912439327,0.3787695642
YOR048C,0.03584806642,0.477521828,0.4459337252
YJR033C,0.2708987927,0.2397321013,0.2358669062
YDR202C,0.4217957961,0.3444319901,0.3343823652
YOR301W,0.1433143662,0.3912439327,0.3787695642
YLR084C,0.005877200505,0.6270750735,0.5924615504
YDR527W,0.6761716897,0.547367742,0.5286273871
YPL246C,0.3110417306,0.547367742,0.174105034
YAL036C,0.5916605061,0.4750784503,0.4588613729
YGR173W,0.04054456952,0.2397321013,0.2358669062
YCR036W,0.4850939927,0.3912439327,0.3787695642
YOR265W,0.3507162538,0.2940203166,0.2868236806
